url	kind	scripts
https://web.archive.org/web/20220620025334id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20101031.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025335id_/https://hodgebank.co.uk/wp-content/uploads/2020/02/Julian-Hodge-Bank-Limited-Master-FINAL-EY-Signed-FY19.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025406id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-pillar3-2016.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025429id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-pillar3-2015.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025434id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-pillar3-2014.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025450id_/https://hodgebank.co.uk/wp-content/uploads/2021/02/2.-JHB-Pillar-III.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620025529id_/https://hodgebank.co.uk/wp-content/uploads/2019/01/jhb-financial-statements-20141031.pdf	wayback	build_julian_hodge_bank.py
https://web.archive.org/web/20220620211159/https://www.fcebank.com/pdf/investor_center/2012_annual_report_account.pdf	wayback	build_fce_bank.py
https://web.archive.org/web/20220625084136/https://www.mcafundingforchurches.co.uk/sitefiles/resources/pdf/2021-pillar-3-disclosures.pdf	wayback	build_methodist_chapel_aid.py
https://web.archive.org/web/20220703022837/https://www.providentfinancial.com/application/files/6516/1415/8644/provident-financial-plc-pillar-3-disclosures-2019.pdf	wayback	build_vanquis.py
https://web.archive.org/web/20220703024108/https://www.providentfinancial.com/application/files/7916/1454/6790/pfg_pillar_3_report-2017.pdf	wayback	build_vanquis.py
https://web.archive.org/web/20220703025345/https://www.providentfinancial.com/application/files/9516/1437/2735/2015-pillar-iii-disclosures-april-2015.pdf	wayback	build_vanquis.py
https://web.archive.org/web/20220703030203/https://www.providentfinancial.com/application/files/4516/1454/6864/22746_pfg_pillar_3_report_2018-2.pdf	wayback	build_vanquis.py
https://web.archive.org/web/20220703030607/https://www.providentfinancial.com/application/files/3716/2049/4304/Provident_Financial_plc_Pillar_3_Disclosures_2020.pdf	wayback	build_vanquis.py
https://web.archive.org/web/20220703055435/https://www.providentfinancial.com/application/files/2416/1454/4505/pf-plc-2016-pillar-3-disclosures.pdf	wayback	build_vanquis.py
https://web.archive.org/web/20221014171921/https://www.hsbc.com/-/files/hsbc/investors/hsbc-results/2019/annual/pdfs/hsbc-uk-bank-plc/200218-pillar-3-disclosures-31-december-2019.pdf	wayback	build_hsbc_uk_bank_plc.py
https://web.archive.org/web/20221124023931/https://assets.unity.co.uk/2022/08/PILLAR3-2020-Final.pdf	wayback	build_unity_trust.py
https://web.archive.org/web/20230329132856/https://gibam.com/assets/2021-GIBUK-Pillar-3_Final.pdf	wayback	build_gulf_international_bank_uk.py
https://web.archive.org/web/20230330205458/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/pillar3disclosures310317.pdf	wayback	build_smbc.py
https://web.archive.org/web/20230923163742if_/https://www.ubluk.com/media/1368/ubl-2022-pillar-3-final-published.pdf	wayback	build_united_national.py
https://web.archive.org/web/20240223164517/https://gibam.com/assets/2022-GIBUK-Pillar-3-disclosures_VF.pdf	wayback	build_gulf_international_bank_uk.py
https://web.archive.org/web/20240527065243/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/pillar3-31-03-15.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240527070848/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/pillar3disclosures310316.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240527071545/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/smbce-pillar3-2020.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240527071821/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/smbce-pillar3-20180331.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240527071944/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/smbce-pillar3-2019.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240527084156/https://www.hsbc.com/-/files/hsbc/investors/hsbc-results/2020/annual/pdfs/hsbc-uk-bank-plc/210223-pillar-3-disclosures-at-31-december-2020.pdf	wayback	build_hsbc_uk_bank_plc.py
https://web.archive.org/web/20240612221125/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/smbcbi-annual-report-2021.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240701160935/https://www.smbcgroup.com/emea/images/SMBC/media/SMBC/pdf/disclosures/pillar3-31mar14.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240706060918/https://www.kleinworthambros.com/fileadmin/user_upload/kleinworthambros/Important_information/2021_KH_Pillar_3_Disclosure.pdf	wayback	build_union_bancaire_privee_uk.py
https://web.archive.org/web/20240712094621/https://www.smbcgroup.com/emea/images/SMBC/media/Notices-Reporting/Corporate%20Disclosures/smbcbi-pillar3-2022.pdf	wayback	build_smbc.py
https://web.archive.org/web/20240714131343/https://www.eabplc.com/downloads/Pillar3.pdf	wayback	build_arab_bank_europe.py
https://web.archive.org/web/2024id_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2021.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/2024id_/https://www.credit-suisse.com/media/assets/corporate/docs/about-us/investor-relations/regulatory-disclosures/csi-pillar-3-disclosures-2022.pdf	wayback	build_credit_suisse_international.py
https://web.archive.org/web/20250407005711/https://www.mcafundingforchurches.co.uk/media/ngqlqg5o/pillar-3-disclosures-2023.pdf	wayback	build_methodist_chapel_aid.py
https://web.archive.org/web/20250726151714if_/https://www.ubluk.com/media/pqqda2ng/pillar-iii-disclosure-2021.pdf	wayback	build_united_national.py
https://web.archive.org/web/20250802155220if_/https://www.ubluk.com/media/o0bp44wd/pillar-iii-disclosure-2017.pdf	wayback	build_united_national.py
https://web.archive.org/web/20250803030355if_/https://www.ubluk.com/media/xq1lvuuj/pillar-iii-disclosure-2020.pdf	wayback	build_united_national.py
https://web.archive.org/web/20250804025501if_/https://www.ubluk.com/media/sqgdszjz/pillar-iii-disclosure-2019.pdf	wayback	build_united_national.py
https://web.archive.org/web/20250804031750if_/https://www.ubluk.com/media/5avboizc/pillar-iii-disclosure-2018.pdf	wayback	build_united_national.py
https://web.archive.org/web/20250805064645if_/https://www.ubluk.com/media/sp5brt0v/pillar-iii-disclosure-2016.pdf	wayback	build_united_national.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2021/04/21065603/Distribution-Finance-Capital-Holdings-plc-Pillar-3-31-December-2020.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2021/04/21070044/Annual-report-and-accounts-Year-end-2020-Final-compressed.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2022/04/DF-Capital-Pillar-III_Dec-2021-Final.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2022/05/Annual-report-and-accounts-year-end-2021.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2023/04/Pillar-3-Disclosures-31-December-2022.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2024/04/DF-Capital-Annual-Report-and-Accounts-year-ending-2023-1.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2024/04/DF-Capital-Pillar-III_2024-FINAL.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2025/04/Distribution-Finance-Capital-Holdings-plc-Pillar-3-Disclosures-at-31-December-2024.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2026/03/DF-Capital-Annual-Report-and-Accounts-year-ending-2025.pdf	live	build_df_capital.py
https://wp-dfcapital-investors-2020.s3.eu-west-2.amazonaws.com/media/2026/03/DF-Capital-Pillar-III-2025.pdf	live	build_df_capital.py
https://www.aib.ie/content/dam/frontdoor/investorrelations/docs/resultscentre/annualreport/2024/aib-group-uk-plc-annual-financial-report-2024.pdf	live	build_aib_uk.py
https://www.aib.ie/content/dam/frontdoor/investorrelations/docs/resultscentre/annualreport/2025/aib-group-uk-plc-annual-financial-report-2025.pdf	live	build_aib_uk.py
https://www.aldermore.co.uk/media/0wylhhas/pillar-3-fy-2026-aldermore-group.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/2prbumkj/aldermore-group-plc-pillar-3-disclosure-document-at-30-june-2019.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/hnhpw03l/pillar-3-2022_0.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/jkkdbgnu/aldermore-group-plc-2024-pillar-3-disclosures.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/ot5axgnp/pillar-3-disclosure-dec-2015.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/sgufisw5/aldermore-group-plc-2025-pillar-3-disclosures.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/tsybnoau/ara-fy-2026-aldermore-group.pdf	live	build_aldermore.py
https://www.aldermore.co.uk/media/xx1fg0me/half-year-pillar-3-disclosures-31-dec-2025.pdf	live	build_aldermore.py
https://www.allica.bank/hubfs/Allica%20Bank%20Limited_Pillar%203%20Report%20_Year-ended%2031%20December%202023.pdf	live	build_allica.py
https://www.allica.bank/hubfs/Allica-Bank_Annual-report_2023.pdf	live	build_allica.py
https://www.allica.bank/hubfs/pdf/Pillar-3-Report-2024_Allica.pdf	live	build_allica.py
https://www.allica.bank/hubfs/pdf/Pillar-3-Report-2025_Allica.pdf	live	build_allica.py
https://www.allica.bank/hubfs/pdf/allica-bank_annual-report-2025.pdf	live	build_allica.py
https://www.allica.bank/hubfs/pdf/web/investor-relations/Allica_Bank-Annual_Report-2022.pdf	live	build_allica.py
https://www.allica.bank/hubfs/pdf/web/investor-relations/Allica_Bank_Pillar_3_disclosure_2020.pdf	live	build_allica.py
https://www.allica.bank/hubfs/pdf/web/investor-relations/Allica_Bank_Pillar_3_disclosure_2022.pdf	live	build_allica.py
https://www.alphabanklondon.co.uk/sites/default/files/2025-10/ABL-Financial-Statements-2020.pdf	live	build_alpha_bank_london.py
https://www.alrayanbank.co.uk/sites/default/files/media/file-uploads/2021-07/2020_pillar_3_disclosures_-_final.pdf	live	build_alrayan.py
https://www.alrayanbank.co.uk/sites/default/files/media/file-uploads/2022-10/inv-rep-2021-pillar-3.pdf	live	build_alrayan.py
https://www.alrayanbank.co.uk/sites/default/files/media/file-uploads/2024-08/pb7703_al_rayan_pillar_3_disclosures_2023_v2.pdf	live	build_alrayan.py
https://www.alrayanbank.co.uk/sites/default/files/media/file-uploads/2025-04/04a_-_arb_financial_statements_fy_31-12-2024_-_signed_ey.cleaned.pdf	live	build_alrayan.py
https://www.alrayanbank.co.uk/sites/default/files/media/file-uploads/2025-09/alrayan_pillar_3_disclosures_2024_web_-_010925.pdf	live	build_alrayan.py
https://www.alrayanbank.co.uk/sites/default/files/media/file-uploads/2026-09/pb8084_alrayan_pillar_3_disclosures_2025.pdf	live	build_alrayan.py
https://www.arbuthnotlatham.co.uk/sites/default/files/documents/ABG-Pillar-3-Disclosures-2026-Interim.pdf	live	build_arbuthnot_latham.py
https://www.arbuthnotlatham.co.uk/sites/default/files/documents/ABG_Pillar_3_Disclosures_2021_Annual.pdf	live	build_arbuthnot_latham.py
https://www.arbuthnotlatham.co.uk/sites/default/files/documents/ABG_Pillar_3_Disclosures_2022_Final.pdf	live	build_arbuthnot_latham.py
https://www.arbuthnotlatham.co.uk/sites/default/files/documents/ABG_Pillar_3_Disclosures_2023_Final.pdf	live	build_arbuthnot_latham.py
https://www.arbuthnotlatham.co.uk/sites/default/files/documents/ABG_Report_and_Accounts_Final_2017.pdf	live	build_arbuthnot_latham.py
https://www.arbuthnotlatham.co.uk/sites/default/files/documents/abg-pillar-3-disclosures-december-24.pdf	live	build_arbuthnot_latham.py
https://www.atombank.co.uk/~/docs/atom-holdco-limited-pillar-3.pdf	live	build_atom_bank.py
https://www.atombank.co.uk/~/docs/pillar-3-disclosures-20-21.pdf	live	build_atom_bank.py
https://www.atombank.co.uk/~/docs/pillar-3-disclosures-21-22.pdf	live	build_atom_bank.py
https://www.atombank.co.uk/~/docs/pillar-3-disclosures-22-23.pdf	live	build_atom_bank.py
https://www.atombank.co.uk/~/docs/pillar-3-disclosures-24-25.pdf	live	build_atom_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/ABCIB%20Pillar%203%20final%20Board%202024%20.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/ABCIB-Pillar3Disclosure-2020.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/ABCIB-Pillar3Disclosure-2021.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/ABCIB-Pillar3Disclosure-2022.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/ABCIB-Pillar3Disclosure2019-postBRC.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/BH2407109%20-%20Bank%20ABC%20Pillar%203%20Disclosures%202023%20-%20Final%20website%20version.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/Bank-ABC-IB-Pillar-Report-2025.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/Pillar-3-Disclosure-2018.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/CountrySites/Europe/London/Financial-Info/Basel%20Pillars/Pillar-3-Disclosure_2018.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/ShareholderRelations/Annual%20Reports/ABC%20IB%20Annual%20Report%202024%20_%20Spreads%20for%20web.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/ShareholderRelations/Annual%20Reports/ABCIB%20Annual%20Report%202014.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/ShareholderRelations/Annual%20Reports/ABCIB%20Annual%20Report%202019.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/ShareholderRelations/Annual%20Reports/ABCIB%20Annual%20Report%202022.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/ShareholderRelations/Annual%20Reports/ABCIB_Annual_Report_2020.pdf	live	build_abc_international_bank.py
https://www.bank-abc.com/en/ShareholderRelations/Annual%20Reports/Bank%20ABC%20Europe%202018%20Annual%20Report.pdf	live	build_abc_international_bank.py
https://www.bankofafricaunitedkingdom.co.uk/pdfs/finances/BOA_UK_Pillar_III_2022.pdf	live	build_bank_of_africa_uk.py
https://www.bankofafricaunitedkingdom.co.uk/pdfs/finances/Pillar3-Disclosures-2023.pdf	live	build_bank_of_africa_uk.py
https://www.bankofafricaunitedkingdom.co.uk/pdfs/finances/Pillar3-Disclosures-2024.pdf	live	build_bank_of_africa_uk.py
https://www.bankofbeirut.co.uk/Content/Uploads/AnnualReport/Annual%20Report%20and%20Financial%20Statements%202023%20-%20for%20publishing240429124230700~.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/Uploads/AnnualReport/Annual%20Report%20and%20Financial%20Statements%202024%20-%20Final%20-%20for%20publishing250506021233950~.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/uploads/Announcement/Bank_of_Beirut_UK_Ltd_-_Pillar_III_Disclosures_-_31DEC2022_-_Final.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/uploads/Announcement/Bank_of_Beirut_UK_Ltd_-_Pillar_III_Disclosures_-_31_December_2023.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/uploads/Announcement/bob-disclosures3-2024.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/uploads/AnnualReport/Annual_Report_and_Financial_Statements_2025_-_for_publishing.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/uploads/AnnualReport/Bank_of_beirut_UK_Annual_Report_-_2021_.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/Content/uploads/PillarDisclosure/Bank_of_Beirut_UK_Ltd_-_Pillar_III_Disclosures_-_31_December_2025.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofbeirut.co.uk/content/uploads/AnnualReport/bankofbeirut-uk2017-annualreport180614103530638~.pdf	live	build_bank_of_beirut_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Financial_statements_2022.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Pillar%203%20Disclosures%2031%20December%202018.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Pillar%203%20Disclosures%2031%20December%202019.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Pillar%203%20Disclosures%2031%20December%202020.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Pillar%203%20Disclosures%2031%20December%202021.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Pillar%203%20Disclosures%2031%20December%202024.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofceylon.co.uk/downloads/corporate/BOCUK_Pillar%203%20Disclosures%2031%20December%202025.pdf	live	build_bank_of_ceylon_uk.py
https://www.bankofchina.com/uk/aboutus/ab5/202303/P020230315381669571541.pdf	live	build_bank_of_china_uk.py
https://www.bankofchina.com/uk/aboutus/ab5/202310/P020231026347190320350.pdf	live	build_bank_of_china_uk.py
https://www.bankofchina.com/uk/aboutus/ab5/202410/P020241008402737321677.pdf	live	build_bank_of_china_uk.py
https://www.bankofchina.com/uk/aboutus/ab5/202507/P020250718380587744231.pdf	live	build_bank_of_china_uk.py
https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/policy-statement/2021/october/ps2121.pdf	live	build_aib_uk.py
https://www.bankofengland.co.uk/-/media/boe/files/prudential-regulation/regulatory-action/2026/final-notice-bol-and-oplyse-holdings-limited.pdf	live	build_bank_of_london.py
https://www.bankofirelanduk.com/app/uploads/2017/04/Annual-Report-UK-2021.pdf	live	build_bank_of_ireland.py
https://www.bankofirelanduk.com/app/uploads/BOI-UK-Annual-Report-2022.pdf	live	build_bank_of_ireland.py
https://www.bankofirelanduk.com/app/uploads/annual-report_2025_boi-uk.pdf	live	build_bank_of_ireland.py
https://www.banksepah.co.uk/uploads/documents/Pillar-3-Disclosures-31-March-2021.pdf	live	build_bank_sepah_international.py
https://www.banksepah.co.uk/uploads/documents/Pillar3Disclosureasat31March2025.pdf	live	build_bank_sepah_international.py
https://www.banksepah.co.uk/uploads/documents/Pillar3Disclosuresasat31March2024.pdf	live	build_bank_sepah_international.py
https://www.banksepah.co.uk/uploads/documents/Pillar_3_Disclosures_31_March_2022.pdf	live	build_bank_sepah_international.py
https://www.banksepah.co.uk/uploads/documents/Pillar_3_Disclosures_31_March_2023.pdf	live	build_bank_sepah_international.py
https://www.birminghambank.com/hubfs/Birmingham%20Bank%202024%20Theme/PDFs/09i-Pillar-3-Disclosures-Report-as-at-140425.pdf	live	build_birmingham_bank.py
https://www.birminghambank.com/wp-content/uploads/Birmingham-Bank-Pillar-3-Disclosures-2022-final.pdf	live	build_birmingham_bank.py
https://www.bkmandiri.co.uk/media/2024/12/BMEL-Annual-Report-2021.pdf	live	build_bank_mandiri_europe.py
https://www.bkmandiri.co.uk/media/2024/12/BMEL-Annual-Report-2022.pdf	live	build_bank_mandiri_europe.py
https://www.bkmandiri.co.uk/media/2024/12/BMEL-Annual-Report-2023.pdf	live	build_bank_mandiri_europe.py
https://www.bkmandiri.co.uk/media/2025/04/BMEL-Annual-Report-2024.pdf	live	build_bank_mandiri_europe.py
https://www.bkmandiri.co.uk/media/2026/04/BMEL-Annual-Report-2025.pdf	live	build_bank_mandiri_europe.py
https://www.blme.com/media/1356/2014-pillar-iii-disclosures.pdf	live	build_blme.py
https://www.blme.com/media/1454/2015-pillar-iii-disclosures-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1498/blme-plc-financial-statements-31-december-2015.pdf	live	build_blme.py
https://www.blme.com/media/1539/2016-financial-statements-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1547/pillar-iii-2016-disclosures-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1630/2014-financial-statements-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1634/2017-financial-statements-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1649/2017-pillar-3-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/1722/2018-financial-statements-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1728/2018-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/1852/blme-plc-financial-statements-31-december-2019.pdf	live	build_blme.py
https://www.blme.com/media/1858/2019-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/1911/2020-financial-statements-blme-plc.pdf	live	build_blme.py
https://www.blme.com/media/1921/pillar-3-disclosure-2020.pdf	live	build_blme.py
https://www.blme.com/media/1964/blme-plc-fin-stats-31-december-2021-for-website.pdf	live	build_blme.py
https://www.blme.com/media/1997/2021-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/2014/blme-plc-financial-statements-31-december-2022.pdf	live	build_blme.py
https://www.blme.com/media/2017/2022-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/2j5fy4tv/blme-plc-financial-statements-31-december-2023.pdf	live	build_blme.py
https://www.blme.com/media/fluobg0d/2023-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/jf2dbyrm/2025-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/mhantsoh/2024-pillar-iii-disclosure.pdf	live	build_blme.py
https://www.blme.com/media/rneds5db/blme-plc-financial-statements-31-december-2024.pdf	live	build_blme.py
https://www.blme.com/media/z0jd2sah/blme-plc-financial-statements-31-december-2025.pdf	live	build_blme.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/Signed-2025-BNYMIL-Financial-Statements.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/bnymil-financial-statement-2023.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2016-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2017-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2018-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2019-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2020-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2021-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2022-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2023-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2024-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/investor-relations/the-bank-of-new-york-mellon-international-limited-2025-pillar-3-disclosure.pdf	live	build_bny_mellon.py
https://www.cafonline.org/docs/default-source/about-us-about-caf-bank/cafbank_pillar3_disclosure_2921d_250920.pdf	live	build_caf_bank.py
https://www.cafonline.org/docs/default-source/about-us-governance/caf_bank_pillar3_2021.pdf	live	build_caf_bank.py
https://www.cafonline.org/docs/default-source/about-us-governance/caf_bank_pillar3_2022.pdf	live	build_caf_bank.py
https://www.cafonline.org/docs/default-source/about-us-governance/caf_bank_pillar_ar_2023.pdf	live	build_caf_bank.py
https://www.cafonline.org/docs/default-source/annual-reports/caf-bank-pillar-3-disclosure-2023_2024.pdf	live	build_caf_bank.py
https://www.castletrust.co.uk/wp-content/uploads/fy-30-sept-2021-ctb-pillar-3-disclosures.pdf	live	build_castle_trust.py
https://www.castletrust.co.uk/wp-content/uploads/fy-30-sept-2022-ctb-pillar-3-disclosures.pdf	live	build_castle_trust.py
https://www.castletrust.co.uk/wp-content/uploads/fy-30-sept-2023-ctb-pillar-3-disclosures.pdf	live	build_castle_trust.py
https://www.castletrust.co.uk/wp-content/uploads/fy-30_sept-2024-ctb-pillar-3-disclosures.pdf	live	build_castle_trust.py
https://www.castletrust.co.uk/wp-content/uploads/fy-30_sept-2025-ctb-pillar-3-disclosures.pdf	live	build_castle_trust.py
https://www.charitybank.org/wp-content/uploads/2024/10/Charity-Bank-Annual-Accounts-2023.pdf	live	build_charity_bank.py
https://www.charitybank.org/wp-content/uploads/2025/06/Charity-Bank-2024-Annual-Report-signed.pdf	live	build_charity_bank.py
https://www.charitybank.org/wp-content/uploads/2026/06/Charity-Bank-2025-Annual-Report-signed.pdf	live	build_charity_bank.py
https://www.citigroup.com/rcs/citigpa/akpublic/storage/public/b3p3d211231_uk.pdf	live	build_citibank_uk.py
https://www.citigroup.com/rcs/citigpa/storage/public/b3p3d191231_uk.pdf	live	build_citibank_uk.py
https://www.citigroup.com/rcs/citigpa/storage/public/b3p3d201231_uk.pdf	live	build_citibank_uk.py
https://www.citigroup.com/rcs/citigpa/storage/public/b3p3d231231_uk.pdf	live	build_citibank_uk.py
https://www.citigroup.com/rcs/citigpa/storage/public/citibank-uk-limited-annual-fs-2024.pdf	live	build_citibank_uk.py
https://www.co-operativebank.co.uk/assets/pdf/bank/investorrelations/2015-Pillar-3-Disclosures.pdf	live	build_coop_bank.py
https://www.co-operativebank.co.uk/assets/pdf/bank/investorrelations/2016-Pillar-3.pdf	live	build_coop_bank.py
https://www.co-operativebank.co.uk/assets/pdf/bank/investorrelations/2017-annual-report-and-accounts.pdf	live	build_coop_bank.py
https://www.co-operativebank.co.uk/assets/pdf/bank/investorrelations/2017-pillar-3-disclosures.pdf	live	build_coop_bank.py
https://www.co-operativebank.co.uk/assets/pdf/bank/investorrelations/2018-annual-report-and-accounts.pdf	live	build_coop_bank.py
