url	kind	is_pdf	cited_by
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11-08-2025/nwm-pillar3-h1-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11112022/natwest-markets-plc-q3-pillar-3-supplement.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11112025/11112025-nwb-pillar-3-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2025_Q3_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/11112025/11112025-nwm-pillar-3-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/12112024/nwb-plc-pillar-3-q3-2024.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2024_Q3_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/12112024/nwm-plc-pillar-3-q3-2024.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13-11-2023/natwest-bank-plc-pillar-3-q3-2023.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2023_Q3_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13-11-2023/natwest-markets-plc-pillar-3-q3-2023.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwb-annual-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:AR2025_URL;build_national_westminster_bank.py:EQUITY_SOURCES;build_national_westminster_bank.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwb-pillar-3-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2025_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwh-annual-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:NWH_AR2025_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwh-pillar-3-report.pdf	live	pdf	build_rbs.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwm-annual-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/nwm-pillar-3-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/rbs-annual-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:AR2025_URL;build_rbs.py:CASH_FLOW_SOURCES;build_rbs.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13022026/rbs-pillar-3-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:P3_2025_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/13052025/nwm-pillar3-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwb-annual-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:AR2024_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwb-pillar-3-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2024_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwh-annual-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:NWH_AR2024_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwm-annual-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/nwm-pillar-3-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/rbs-plc-annual-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:AR2024_URL;build_rbs.py:CASH_FLOW_SOURCES;build_rbs.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/14022025/rbs-plc-pillar-3-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:P3_2024_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwb-plc-annual-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:AR2023_URL;build_national_westminster_bank.py:EQUITY_SOURCES;build_national_westminster_bank.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwb-plc-pillar-3-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2023_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwmp-annual-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/nwmp-pillar-3-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/rbs-plc-annual-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:AR2023_URL;build_rbs.py:CASH_FLOW_SOURCES;build_rbs.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/16022024/rbs-plc-pillar-3-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:P3_2023_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwb-plc-annual-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:AR2022_URL;build_national_westminster_bank.py:EQUITY_SOURCES;build_national_westminster_bank.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwb-plc-pillar-3-report.pdf	live	pdf	build_national_westminster_bank.py:-;build_national_westminster_bank.py:P3_2022_Q3_URL;build_national_westminster_bank.py:P3_2022_URL
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwmp-annual-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/nwmp-pillar-3-report.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/17022023/rbs-plc-annual-report.pdf	live	pdf	build_rbs.py:-;build_rbs.py:AR2022_URL;build_rbs.py:CASH_FLOW_SOURCES;build_rbs.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/nwg-pillar-3-supplement-2021.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/nwm-plc-annual-report-2021.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/18022022/rbs-plc-annual-report-2021.pdf	live	pdf	build_rbs.py:-;build_rbs.py:AR2021_URL;build_rbs.py:STATEMENTS_SOURCES
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/2023/natwest-markets-plc-pillar-3-h1-2023.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/2024/natwest-markets-plc-pillar-3-q1-2024.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/2024/nwm-plc-pillar-3-hy-2024.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/28042023/natwest-markets-plc-pillar-3-q1-2023.pdf	live	pdf	build_natwest_markets.py:-
https://investors.natwestgroup.com/~/media/Files/R/RBS-IR-V2/results-center/29072022/natwest-marketsplc-pillar-3-supplement.pdf	live	pdf	build_natwest_markets.py:-
https://jpmorganchaseco.gcs-web.com/financial-information/basel-pillar-3-us-lcr-disclosures	live	-	build_jp_morgan_securities.py:-;build_jp_morgan_securities.py:P3_ARCHIVE_URL
https://jpmorganchaseco.gcs-web.com/ir/sec-other-filings/basel-pillar-and-lcr-disclosures/pillar-uk/	live	-	build_jp_morgan_europe.py:-;build_jp_morgan_europe.py:P3_ARCHIVE_URL;build_jp_morgan_europe.py:P3_SOURCES
https://jpmorganchaseco.gcs-web.com/static-files/3645e9a4-c721-404e-a901-70fa73fac642	live	-	build_jp_morgan_securities.py:-;build_jp_morgan_securities.py:P3_2023_URL;build_jp_morgan_securities.py:RWA_BREAKDOWN_SOURCES
https://jpmorganchaseco.gcs-web.com/static-files/41a50bf4-81db-4063-8e55-8703a0fc500f	live	-	build_jp_morgan_securities.py:-;build_jp_morgan_securities.py:P3_2021_URL
https://jpmorganchaseco.gcs-web.com/static-files/a170e6df-d951-42fc-9897-2aa04d681885	live	-	build_jp_morgan_europe.py:-;build_jp_morgan_europe.py:P3_2024_URL;build_jp_morgan_europe.py:P3_SOURCES;build_jp_morgan_securities.py:-;build_jp_morgan_securities.py:P3_2024_URL;build_jp_morgan_securities.py:RWA_BREAKDOWN_SOURCES
https://jpmorganchaseco.gcs-web.com/static-files/a51475c0-d908-423e-b8de-6410d277a867	live	-	build_jp_morgan_europe.py:-;build_jp_morgan_europe.py:P3_2025_URL;build_jp_morgan_europe.py:P3_SOURCES;build_jp_morgan_securities.py:-;build_jp_morgan_securities.py:P3_2025_URL;build_jp_morgan_securities.py:RWA_BREAKDOWN_SOURCES
https://jpmorganchaseco.gcs-web.com/static-files/b200f4be-f143-4934-9589-9f44bcadd9be	live	-	build_jp_morgan_europe.py:-;build_jp_morgan_europe.py:AR_2024_URL;build_jp_morgan_europe.py:CASH_FLOW_SOURCES
https://jpmorganchaseco.gcs-web.com/static-files/d761ba10-ab1b-4309-8a4d-24cb70fd6cc1	live	-	build_jp_morgan_securities.py:-;build_jp_morgan_securities.py:P3_2022_URL;build_jp_morgan_securities.py:RWA_BREAKDOWN_SOURCES
https://monzo.com/annual-report/2025/Monzo%20Bank%20Group%20FY2025%20Annual%20Report.pdf	live	pdf	build_monzo.py:-;build_monzo.py:AR25_URL;build_monzo.py:ASSET_QUALITY_SOURCES;build_monzo.py:BALANCE_SHEET_SOURCES;build_monzo.py:CASH_FLOW_SOURCES;build_monzo.py:INCOME_STATEMENT_SOURCES
https://monzo.com/annual-report/2025/monzo-pillar-3-2025.pdf	live	pdf	build_monzo.py:-;build_monzo.py:P3_25_URL;build_monzo.py:RWA_BREAKDOWN_SOURCES
https://monzo.com/annual-report/2026/Monzo-Annual-Report-2026.pdf	live	pdf	build_monzo.py:-;build_monzo.py:AR26_URL;build_monzo.py:EQUITY_CHANGES_SOURCES
https://monzo.com/docs/monzo-annual-report-2020.pdf	live	pdf	build_monzo.py:-;build_monzo.py:AR20_URL;build_monzo.py:ASSET_QUALITY_SOURCES;build_monzo.py:BALANCE_SHEET_SOURCES;build_monzo.py:CASH_FLOW_SOURCES;build_monzo.py:EQUITY_CHANGES_SOURCES;build_monzo.py:INCOME_STATEMENT_SOURCES
https://monzo.com/docs/monzo-annual-report-2023.pdf	live	pdf	build_monzo.py:-;build_monzo.py:AR23_URL;build_monzo.py:ASSET_QUALITY_SOURCES;build_monzo.py:BALANCE_SHEET_SOURCES;build_monzo.py:CASH_FLOW_SOURCES;build_monzo.py:EQUITY_CHANGES_SOURCES;build_monzo.py:INCOME_STATEMENT_SOURCES
https://monzo.com/docs/monzo-annual-report-2024.pdf	live	pdf	build_monzo.py:-;build_monzo.py:AR24_URL;build_monzo.py:BALANCE_SHEET_SOURCES;build_monzo.py:CASH_FLOW_SOURCES;build_monzo.py:EQUITY_CHANGES_SOURCES;build_monzo.py:INCOME_STATEMENT_SOURCES
https://monzo.com/docs/monzo-pillar-3-2023.pdf	live	pdf	build_monzo.py:-;build_monzo.py:P3_23_URL;build_monzo.py:RWA_BREAKDOWN_SOURCES
https://monzo.com/docs/monzo-pillar-3-2024.pdf	live	pdf	build_monzo.py:-;build_monzo.py:P3_24_URL;build_monzo.py:RWA_BREAKDOWN_SOURCES
https://monzo.com/documents/pillar_3_2020.pdf	live	pdf	build_monzo.py:-;build_monzo.py:P3_20_URL;build_monzo.py:RWA_BREAKDOWN_SOURCES
https://monzo.com/static/docs/monzo-annual-report-2022.pdf	live	pdf	build_monzo.py:-;build_monzo.py:AR22_URL;build_monzo.py:ASSET_QUALITY_SOURCES;build_monzo.py:BALANCE_SHEET_SOURCES;build_monzo.py:CASH_FLOW_SOURCES;build_monzo.py:EQUITY_CHANGES_SOURCES;build_monzo.py:INCOME_STATEMENT_SOURCES
https://monzo.com/static/docs/monzo-pillar-3-2021.pdf	live	pdf	build_monzo.py:-;build_monzo.py:P3_21_URL
https://monzo.com/static/docs/monzo-pillar-3-2022.pdf	live	pdf	build_monzo.py:-;build_monzo.py:P3_22_URL;build_monzo.py:RWA_BREAKDOWN_SOURCES
https://oaknorth.co.uk/wp-content/uploads/2022/01/AnnualReport2020.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/2015-Pillar-3-Capital-Requirement-Disclosures.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/2016-Pillar-3-Capital-Requirement-disclosures.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/2017-Pillar-3-Capital-Requirement-disclosures.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/2018-Pillar-3-Capital-Requirement-disclosures.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/2019-Pillar-3-Capital-Requirement-and-Remuneration-Policy-disclosures.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/2020-Pillar-3-Capital-Requirement-and-Remuneration-Policy-disclosures-1.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/ONB-Annual-Report-2018-1.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/02/ONB-Annual-Report-2019-1.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2022/07/OakNorth_Pillar-3_2021.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2023/03/OakNorth-Annual-Report-2022.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2023/05/Pillar-3-disclosures-2022_Final.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2024/03/OakNorth_Annual_Report_2023.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2024/05/Pillar-3-Disclosure-OakNorth-Bank-Plc-2023.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2025/03/Annual_Report_2024.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2025/05/Pillar-3-Disclosures-OakNorth-Bank-Plc-2024.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2026/03/Annual_Report_2025.pdf	live	pdf	build_oaknorth.py:-
https://oaknorth.co.uk/wp-content/uploads/2026/04/Pillar-3-Disclosures-OakNorth-Bank-Plc-2025-1.pdf	live	pdf	build_oaknorth.py:-
https://osb.co.uk/investors/results-reports-presentations/	live	-	build_charter_court.py:-
https://osb.co.uk/media/cqepdkda/osb-group-pillar-3-disclosures-2022.pdf	live	pdf	build_charter_court.py:-
https://pic.bankofchina.com/bocappd/uk/201109/P020110901339400504145.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2008_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201109/P020110901339600023124.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2009_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201206/P020120618317067419492.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2010_URL
https://pic.bankofchina.com/bocappd/uk/201301/P020130110394685934112.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2011_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201312/P020131213310466908739.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2012_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201505/P020150504339499661074.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2013_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201505/P020150504352614441641.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2014_URL
https://pic.bankofchina.com/bocappd/uk/201509/P020150910375228515274.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2014_URL
https://pic.bankofchina.com/bocappd/uk/201606/P020160620504225340480.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2015_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201606/P020160620504436264971.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2015_URL
https://pic.bankofchina.com/bocappd/uk/201706/P020170627373089457851.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2016_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201706/P020170627381103226068.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2016_URL
https://pic.bankofchina.com/bocappd/uk/201803/P020180328577372288229.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2017_URL
https://pic.bankofchina.com/bocappd/uk/201805/P020180517534275167127.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2017_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/201904/P020190410408108385209.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2018_URL
https://pic.bankofchina.com/bocappd/uk/201904/P020190410506087628158.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2018_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202007/P020200727323473194461.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2019_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202009/P020200909535865685853.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2019_URL
https://pic.bankofchina.com/bocappd/uk/202109/P020210902654360894172.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2020_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202110/P020211027537761891740.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2020_URL;build_bank_of_china_uk.py:RWA_BREAKDOWN_SOURCES
https://pic.bankofchina.com/bocappd/uk/202303/P020230331590070165221.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2021_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202403/P020240315379765805794.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2022_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202405/P020240508355110735895.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2023_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202507/P020250718380377744220.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2024_URL;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202605/P020260506389809417235.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:AR2025_URL;build_bank_of_china_uk.py:ASSET_QUALITY_SOURCES;build_bank_of_china_uk.py:BALANCE_SHEET_SOURCES;build_bank_of_china_uk.py:CASH_FLOW_SOURCES;build_bank_of_china_uk.py:EQUITY_CHANGES_SOURCES;build_bank_of_china_uk.py:INCOME_STATEMENT_SOURCES
https://pic.bankofchina.com/bocappd/uk/202607/P020260716391457618567.pdf	live	pdf	build_bank_of_china_uk.py:-;build_bank_of_china_uk.py:P3_2025_URL;build_bank_of_china_uk.py:RWA_BREAKDOWN_SOURCES
https://pnb-website.s3-ap-southeast-1.amazonaws.com/uploads/docs/Pillar3_Disclosures.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:ORIG_P3_2023_URL;build_philippine_national_bank_europe.py:P3_2024_URL;build_philippine_national_bank_europe.py:P3_SOURCES
https://pnb-website.s3-ap-southeast-1.amazonaws.com/uploads/docs/Pillar3_Disclosures_for_2020.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:P3_2020_URL;build_philippine_national_bank_europe.py:P3_SOURCES
https://pnb-website.s3-ap-southeast-1.amazonaws.com/uploads/docs/Pillar3_Disclosures_for_2021.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:P3_2021_URL;build_philippine_national_bank_europe.py:P3_SOURCES
https://rebrand-dev.utbank.co.uk/wp-content/uploads/2022/03/UTB-Partners-Pillar-3-Disclosure-2021-FINAL1-.pdf	live	pdf	build_united_trust_bank.py:-
https://recognisebank.co.uk/investors/	live	-	build_recognise_bank.py:-;build_recognise_bank.py:ENUMERATED_NEGATIVE_NOTE
https://recognisebank.co.uk/wp-content/uploads/2023/10/2022-Annual-Report-Recognise-Bank-Limited.pdf	live	pdf	build_recognise_bank.py:-;build_recognise_bank.py:AR22_URL;build_recognise_bank.py:CASH_SOURCES;build_recognise_bank.py:PRE_AUTHORISATION_NOTE
https://recognisebank.co.uk/wp-content/uploads/2023/10/230821-Recognise-Bank-2023-Annual-Report-WEB.pdf	live	pdf	build_recognise_bank.py:-;build_recognise_bank.py:AQ_SOURCES;build_recognise_bank.py:AR23_URL;build_recognise_bank.py:BS_SOURCES;build_recognise_bank.py:CASH_SOURCES;build_recognise_bank.py:EQ_SOURCES;build_recognise_bank.py:PL_SOURCES
https://recognisebank.co.uk/wp-content/uploads/2024-Annual-Report-Accounts.pdf	live	pdf	build_recognise_bank.py:-;build_recognise_bank.py:AQ_SOURCES;build_recognise_bank.py:AR24_URL;build_recognise_bank.py:BS_SOURCES;build_recognise_bank.py:CASH_SOURCES;build_recognise_bank.py:EQ_SOURCES;build_recognise_bank.py:PL_SOURCES
https://recognisebank.co.uk/wp-content/uploads/274107-Recognise-Bank-Annual-Report-WEB.pdf	live	pdf	build_recognise_bank.py:-;build_recognise_bank.py:AQ_SOURCES;build_recognise_bank.py:AR26_URL;build_recognise_bank.py:BS_SOURCES;build_recognise_bank.py:CASH_SOURCES;build_recognise_bank.py:EQ_SOURCES;build_recognise_bank.py:PL_SOURCES
https://recognisebank.co.uk/wp-content/uploads/Pillar-3-disclosure-March-2024-RBL.pdf	live	pdf	build_recognise_bank.py:-;build_recognise_bank.py:P3_24_URL;build_recognise_bank.py:RWA_SOURCES
